,seed,primary_length,Jv,k0,surface,length,axfold,radfold,delta,nude_length,integral_diff,0.01,0.02,0.03,0.045,0.06,0.08
6193,36533758,0.15,0.011476619252,327.6558,0.000371598071986,1.2414,1.0,1.0,0.002,0.03,-0.00485771550133,7,10,20,20,14,10
6194,34218575,0.15,0.0156676708054,327.6558,0.00056881702347,2.0728,1.0,1.0,0.002,0.035,-0.00129149719581,8,24,26,26,22,16
6244,36627949,0.16,0.0109850316279,327.6558,0.00043996767326000003,1.4781,1.0,1.0,0.002,0.005,-0.00296249582319,5,13,19,23,17,11
6245,45416167,0.16,0.0103270992734,327.6558,0.00047982838934400003,1.6814,1.0,1.0,0.002,0.01,-0.00350050165531,5,10,16,24,22,12
6246,25422086,0.16,0.0159337623102,327.6558,0.000512760662123,1.8063,1.0,1.0,0.002,0.015,-0.00361320140554,8,22,31,27,19,13
6247,37430610,0.16,0.0141576639081,327.6558,0.000497279421314,1.7336,1.0,1.0,0.002,0.02,-0.00293621455391,8,18,23,29,14,11
6248,46320703,0.16,0.009427898936049998,327.6558,0.000404832855005,1.3524,1.0,1.0,0.002,0.025,-0.00397990197319,4,9,13,19,18,11
6249,92962716,0.16,0.011310650625100001,327.6558,0.0004878116161,1.719,1.0,1.0,0.002,0.03,-0.0032992197834,5,13,20,24,28,10
6250,83317802,0.16,0.015330929979000001,327.6558,0.0005589248330709999,1.9978,1.0,1.0,0.002,0.035,-0.0019064455348,9,24,30,25,26,11
6300,26850510,0.17,0.014797039441,327.6558,0.000542091620429,1.9088,1.0,1.0,0.002,0.005,-0.0033428745854699998,10,21,24,25,21,15
6301,65084380,0.17,0.0149829807905,327.6558,0.000648378140165,2.3855,1.0,1.0,0.002,0.01,-0.0019768265111400002,7,23,31,37,24,17
6302,52158078,0.17,0.009332716704200002,327.6558,0.000392679666656,1.2601,1.0,1.0,0.002,0.015,-0.0039018302822800004,5,11,16,17,14,10
6303,26870612,0.17,0.015418164501100002,327.6558,0.0006762052117849999,2.4239,1.0,1.0,0.002,0.02,-6.51928499758e-05,8,28,39,37,27,15
6304,71021680,0.17,0.010047023341399999,327.6558,0.0004960675330980001,1.7055,1.0,1.0,0.002,0.025,-0.0029693698509499996,5,10,18,25,23,13
6305,60425643,0.17,0.014649141615799999,327.6558,0.000512909278305,1.7815,1.0,1.0,0.002,0.03,-0.00336953195568,8,18,23,28,20,12
6306,52670613,0.17,0.0102552679819,327.6558,0.0004817451378540001,1.6408,1.0,1.0,0.002,0.035,-0.00266410091437,6,11,18,22,21,13
6356,43835762,0.18,0.008934399619620002,327.6558,0.000401362651759,1.2786,1.0,1.0,0.002,0.005,-0.00448696608576,5,11,15,18,13,12
6357,80021757,0.18,0.0124172063661,327.6558,0.0006097362614990001,2.1427,1.0,1.0,0.002,0.01,-0.00184555663804,7,17,28,34,24,14
6358,20709539,0.18,0.010906876749,327.6558,0.00041954889180800006,1.3794,1.0,1.0,0.002,0.015,-0.00550272769966,7,14,20,14,13,11
6359,35889846,0.18,0.0108260562025,327.6558,0.00047615806664699995,1.5549,1.0,1.0,0.002,0.02,-0.00263162413253,8,13,18,21,19,12
6360,93024272,0.18,0.0101256579462,327.6558,0.000411654949116,1.3525,1.0,1.0,0.002,0.025,-0.00485815253254,6,16,19,19,8,8
6361,37967624,0.18,0.0121915460287,327.6558,0.000520402938111,1.7704,1.0,1.0,0.002,0.03,-0.0025129059233,7,19,26,21,20,10
6362,53614548,0.18,0.012306067591299999,327.6558,0.000515242627134,1.7815,1.0,1.0,0.002,0.035,-0.00391520853261,7,14,23,28,16,13
6412,21478978,0.19,0.009662109646200002,327.6558,0.00045197088197500003,1.4607,1.0,1.0,0.002,0.005,-0.00377191285937,5,15,18,20,19,10
6413,69264155,0.19,0.009471204251260001,327.6558,0.000459067117744,1.5273,1.0,1.0,0.002,0.01,-0.00472374573436,4,14,21,20,17,13
6414,76227148,0.19,0.011201787515,327.6558,0.000580216663121,1.9848,1.0,1.0,0.002,0.015,-0.00243007403259,8,20,27,28,24,13
6415,59642078,0.19,0.012513029826200001,327.6558,0.000614649216038,2.1014,1.0,1.0,0.002,0.02,-0.0008490343262260001,8,24,27,23,21,16
6416,46382439,0.19,0.0137072845719,327.6558,0.000619880338514,2.1331,1.0,1.0,0.002,0.025,-0.0014919117629900002,10,22,30,29,24,10
6417,63092454,0.19,0.00872749104506,327.6558,0.00044925233618800005,1.4399,1.0,1.0,0.002,0.03,-0.00355811489749,5,11,17,18,17,9
6418,52519375,0.19,0.0140513013207,327.6558,0.000770257483798,2.7248,1.0,1.0,0.002,0.035,0.0016653922325,11,25,28,36,29,21
6468,4969370,0.2,0.00870665332483,327.6558,0.00040458743378600005,1.2678,1.0,1.0,0.002,0.005,-0.0056064531546,6,12,18,15,12,6
6469,7411364,0.2,0.008150301505309999,327.6558,0.0005714254815669999,1.9567,1.0,1.0,0.002,0.01,-0.0037700437358200002,3,16,27,26,22,10
6470,83178589,0.2,0.00906494872593,327.6558,0.000525317959818,1.7413,1.0,1.0,0.002,0.015,-0.0034729460829100002,6,14,19,26,21,10
6471,53338282,0.2,0.00911282537978,327.6558,0.0005247699403959999,1.7337,1.0,1.0,0.002,0.02,-0.00288415803084,7,16,21,25,21,9
6472,7004054,0.2,0.00985064648628,327.6558,0.000666917250184,2.376,1.0,1.0,0.002,0.025,-0.00238685001631,4,20,31,34,27,19
6473,17720732,0.2,0.0087387584034,327.6558,0.000576728647046,2.0271,1.0,1.0,0.002,0.03,-0.00454517832736,3,11,20,24,24,18
6474,49079992,0.2,0.0103343985235,327.6558,0.000554210590551,1.8957,1.0,1.0,0.002,0.035,-0.00430072323385,8,11,15,32,29,11
6524,42135408,0.15,0.0165901809991,327.6558,0.000510151544292,1.8165,1.0,1.0,0.002,0.005,-0.00230957329637,10,22,23,26,20,10
6525,87679128,0.15,0.011632657357999999,327.6558,0.000401498996881,1.3225,1.0,1.0,0.002,0.01,-0.00184089374505,7,14,17,22,11,9
6526,11725498,0.15,0.010847021430799998,327.6558,0.000480050499945,1.6377,1.0,1.0,0.002,0.015,-0.0006809845314309999,5,9,17,33,20,13
6527,57959443,0.15,0.0132496757598,327.6558,0.0005590422658040001,1.993,1.0,1.0,0.002,0.02,-0.0009153100877679999,5,17,35,33,23,13
6528,61310696,0.15,0.0114181273377,327.6558,0.00035750042628,1.1954,1.0,1.0,0.002,0.025,-0.0051356689483500004,5,14,20,17,13,6
6529,46422872,0.15,0.011356621716200001,327.6558,0.000386803763704,1.3104,1.0,1.0,0.002,0.03,-0.00428132214935,5,12,16,21,13,11
6530,96458656,0.15,0.013295021890499999,327.6558,0.000507728559542,1.7381,1.0,1.0,0.002,0.035,-8.668390554850001e-07,6,19,24,25,22,12
6580,13761659,0.16,0.011569475965499999,327.6558,0.000463036520062,1.5559,1.0,1.0,0.002,0.005,-0.0016867005698,7,14,18,21,17,12
6581,13114495,0.16,0.016472404162600002,327.6558,0.00055202502224,1.9905,1.0,1.0,0.002,0.01,-0.00340944857449,8,22,33,32,25,7
6582,54113434,0.16,0.0127079699579,327.6558,0.0004931661968840001,1.7134,1.0,1.0,0.002,0.015,-0.00244157658608,5,16,30,24,18,12
6583,14503791,0.16,0.011620910216,327.6558,0.000455678589625,1.5129,1.0,1.0,0.002,0.02,-0.0012849406286,5,12,22,23,17,12
6584,94686361,0.16,0.0128110129036,327.6558,0.000458641589019,1.5348,1.0,1.0,0.002,0.025,-0.00227188220859,8,12,21,18,19,12
6585,72117598,0.16,0.010611541224,327.6558,0.000362441397542,1.1905,1.0,1.0,0.002,0.03,-0.0049579227892,6,11,14,15,11,7
6586,81959066,0.16,0.0138665878514,327.6558,0.000485804264058,1.676,1.0,1.0,0.002,0.035,-0.002516225171,10,20,22,23,21,11
6636,70110681,0.17,0.0110556278184,327.6558,0.00054275601701,1.9425,1.0,1.0,0.002,0.005,-0.00350252474498,5,13,23,29,25,13
6637,42697942,0.17,0.0126341895609,327.6558,0.0006064635827509999,2.1049,1.0,1.0,0.002,0.01,-0.00021955566767799999,6,16,23,34,25,14
6638,61812797,0.17,0.0106404662236,327.6558,0.00048826903199,1.6838,1.0,1.0,0.002,0.015,-0.0034629003871999996,5,11,20,26,17,13
6639,36641030,0.17,0.010123394231100001,327.6558,0.000396549668982,1.2955,1.0,1.0,0.002,0.02,-0.00452094690737,6,13,16,22,15,9
6640,40500842,0.17,0.00983434769308,327.6558,0.0005102298327809999,1.7497,1.0,1.0,0.002,0.025,-0.00274156063802,5,12,19,26,22,13
6641,31294313,0.17,0.011185643384700001,327.6558,0.00043072391386800004,1.4167,1.0,1.0,0.002,0.03,-0.00337826325518,8,17,18,21,18,9
6642,89312763,0.17,0.0142954966802,327.6558,0.000609903790069,2.1972,1.0,1.0,0.002,0.035,-0.0018322447337300002,8,20,32,33,31,13
6692,15785036,0.18,0.014186556508,327.6558,0.000579465885309,2.0349,1.0,1.0,0.002,0.005,-0.00297157536976,10,23,29,30,23,13
6693,59476196,0.18,0.012479397029500001,327.6558,0.0006031538709080001,2.1062,1.0,1.0,0.002,0.01,-0.00212867784212,9,17,22,32,22,16
6694,62686093,0.18,0.0125246861464,327.6558,0.0006672093366189999,2.4638,1.0,1.0,0.002,0.015,-0.00278731342794,5,16,33,32,30,21
6695,9557811,0.18,0.00703692005698,327.6558,0.00029001310988700004,0.8656,1.0,1.0,0.002,0.02,-0.00688799828846,2,6,9,10,9,6
6696,31157044,0.18,0.0133343771691,327.6558,0.0006603941917110001,2.3295,1.0,1.0,0.002,0.025,-0.0007127270477229999,9,23,33,32,28,18
6697,15239178,0.18,0.010064058530799998,327.6558,0.000371517144559,1.1885,1.0,1.0,0.002,0.03,-0.006074688489100001,8,10,19,17,12,9
6698,2123964,0.18,0.012866990876799999,327.6558,0.000649747221111,2.3276,1.0,1.0,0.002,0.035,-0.0007171266095419999,8,19,27,36,25,18
6748,47827997,0.19,0.010721790391,327.6558,0.00045110267142999997,1.4466,1.0,1.0,0.002,0.005,-0.00404729042777,8,12,20,20,11,9
6749,54221715,0.19,0.0168415267455,327.6558,0.000982495554095,3.7305,1.0,1.0,0.002,0.01,0.00019600713072900002,10,29,47,54,46,25
6750,51333883,0.19,0.00805179462595,327.6558,0.00047965202033300005,1.5798,1.0,1.0,0.002,0.015,-0.0037467619690500003,5,11,12,22,25,11
6751,63032107,0.19,0.009804628696969998,327.6558,0.0005017464393419999,1.6942,1.0,1.0,0.002,0.02,-0.00398565632713,5,11,17,21,22,13
6752,57743876,0.19,0.015366263867,327.6558,0.000856129356418,3.1374,1.0,1.0,0.002,0.025,0.000972897313817,9,28,42,46,37,20
6753,57334911,0.19,0.011298859620900001,327.6558,0.000538976970074,1.9105,1.0,1.0,0.002,0.03,-0.0048412886443500005,7,15,22,23,19,14
6754,99974065,0.19,0.0132639309481,327.6558,0.0006801101360549999,2.4718,1.0,1.0,0.002,0.035,-0.00309687280035,9,24,36,35,28,16
6804,43283583,0.2,0.00900512497912,327.6558,0.00040207824373400005,1.2790000000000001,1.0,1.0,0.002,0.005,-0.00624214551005,8,14,17,16,11,5
6805,48207349,0.2,0.008281845094890002,327.6558,0.00039824826529800007,1.2311,1.0,1.0,0.002,0.01,-0.005323706467149999,8,10,13,12,9,7
6806,78125083,0.2,0.00814258131954,327.6558,0.0005024772491910001,1.689,1.0,1.0,0.002,0.015,-0.0042555005602,4,14,17,27,20,10
6807,34000321,0.2,0.0100128898577,327.6558,0.000638419316586,2.2004,1.0,1.0,0.002,0.02,-0.00189106418019,7,16,26,21,25,20
6808,35274594,0.2,0.00930180937705,327.6558,0.000585341480385,2.0097,1.0,1.0,0.002,0.025,-0.0032041992158999997,6,19,20,24,24,18
6809,7402723,0.2,0.012218365166700001,327.6558,0.0007479902583440001,2.6294,1.0,1.0,0.002,0.03,0.000157868509367,9,25,27,34,33,22
6810,47950186,0.2,0.010652563929299998,327.6558,0.000585076706956,2.0035,1.0,1.0,0.002,0.035,-0.0031627302795000003,6,19,34,30,16,11
6860,58884033,0.15,0.018450645714,327.6558,0.000837634404626,3.1777,1.0,1.0,0.002,0.005,0.0022014885851999997,7,20,40,49,46,25
6861,56119414,0.15,0.0109614798123,327.6558,0.000285986970406,0.9171,1.0,1.0,0.002,0.01,-0.006646774198810001,8,13,14,14,6,4
6862,83183550,0.15,0.0112619175012,327.6558,0.00039147455171399995,1.3071,1.0,1.0,0.002,0.015,-0.00358429964989,5,14,18,22,16,9
6863,11783654,0.15,0.0113288957522,327.6558,0.00037792492543100003,1.281,1.0,1.0,0.002,0.02,-0.0045115327724399995,7,10,17,17,14,13
6864,85459069,0.15,0.0145441365487,327.6558,0.000506917306071,1.8436,1.0,1.0,0.002,0.025,-0.00326337164719,8,14,27,28,19,12
6865,20389479,0.15,0.011308932333200001,327.6558,0.000454432131324,1.5646,1.0,1.0,0.002,0.03,-0.00244457283161,4,12,18,24,26,11
6866,34030254,0.15,0.011749692873,327.6558,0.00042157251730000003,1.4246,1.0,1.0,0.002,0.035,-0.0029822541970000002,7,15,20,20,15,12
6916,34111043,0.16,0.0142419001009,327.6558,0.0006032334348830001,2.1707,1.0,1.0,0.002,0.005,-0.0014157111656700001,8,20,31,32,22,17
6917,2476294,0.16,0.0146704509874,327.6558,0.00051396261034,1.7761,1.0,1.0,0.002,0.01,-0.00201790852114,8,23,31,33,14,12
6918,68450293,0.16,0.012130076292399998,327.6558,0.0005386354915190001,1.9588,1.0,1.0,0.002,0.015,-0.0027410660869,4,14,26,26,23,11
6919,75823706,0.16,0.0156835122096,327.6558,0.000502287949384,1.7899,1.0,1.0,0.002,0.02,-0.00404242702495,10,26,29,22,19,11
6920,15164776,0.16,0.009999132799969999,327.6558,0.00031766697922000004,1.0064,1.0,1.0,0.002,0.025,-0.00591524637991,6,11,13,17,7,9
6921,79647538,0.16,0.014000827261999998,327.6558,0.000500015823913,1.7635,1.0,1.0,0.002,0.03,-0.0035674723369000004,8,19,27,24,18,11
6922,87504922,0.16,0.010030165376,327.6558,0.00030273806809900006,0.9361,1.0,1.0,0.002,0.035,-0.005882013242439999,6,13,11,11,9,5
6972,67461211,0.17,0.0108126710431,327.6558,0.000505172352414,1.7621,1.0,1.0,0.002,0.005,-0.0032355771340000002,5,14,20,25,19,14
6973,89263026,0.17,0.010383530825700002,327.6558,0.000547156489822,1.9168,1.0,1.0,0.002,0.01,-0.0023256954937699997,5,14,24,34,21,14
6974,14757536,0.17,0.0106044084956,327.6558,0.0005115690937290001,1.7521,1.0,1.0,0.002,0.015,-0.00250849624722,5,10,19,23,18,16
6975,90204286,0.17,0.0144787529583,327.6558,0.0005123748054299999,1.8164,1.0,1.0,0.002,0.02,-0.00459207605988,8,19,25,30,18,14
6976,38623016,0.17,0.016120124559,327.6558,0.000640314249876,2.3394,1.0,1.0,0.002,0.025,-0.00270121604568,9,21,27,29,29,19
6977,67920066,0.17,0.0154659852971,327.6558,0.0005982931673380001,2.1523,1.0,1.0,0.002,0.03,-0.00282069249704,9,21,31,33,22,16
6978,30088295,0.17,0.0117481238913,327.6558,0.000489925405301,1.6554,1.0,1.0,0.002,0.035,-0.0024785454382199998,7,14,26,22,13,11
7028,90727470,0.18,0.0089112548202,327.6558,0.000429650305995,1.3940000000000001,1.0,1.0,0.002,0.005,-0.00392928861186,5,11,16,21,18,10
7029,82622240,0.18,0.012354657695500001,327.6558,0.000620942950813,2.1866,1.0,1.0,0.002,0.01,-0.00136792646885,7,21,26,38,26,14
7030,72843324,0.18,0.00934658985069,327.6558,0.0005057819030699999,1.6861,1.0,1.0,0.002,0.015,-0.00176032729133,5,11,17,22,20,15
7031,30307219,0.18,0.00950239196256,327.6558,0.000619905408424,2.1493,1.0,1.0,0.002,0.02,-0.000439452906288,5,11,21,37,26,16
7032,64776382,0.18,0.013221846266600001,327.6558,0.000535261037735,1.8612,1.0,1.0,0.002,0.025,-0.00421934116899,10,21,28,23,16,13
7033,86352724,0.18,0.0111124632274,327.6558,0.000493528435084,1.7039,1.0,1.0,0.002,0.03,-0.00424794693964,6,18,24,25,17,11
7034,21372151,0.18,0.0147110476294,327.6558,0.000834090794927,3.0786,1.0,1.0,0.002,0.035,0.0016591923233,8,26,40,47,38,22
7084,57424200,0.19,0.0119217567522,327.6558,0.000664412766237,2.3949,1.0,1.0,0.002,0.005,-0.00214254955395,6,19,31,37,24,21
7085,4111270,0.19,0.011650911495700002,327.6558,0.000494469172437,1.6495,1.0,1.0,0.002,0.01,-0.00420459852181,8,15,22,25,13,12
7086,29331315,0.19,0.00945522936323,327.6558,0.000476650228552,1.5705,1.0,1.0,0.002,0.015,-0.0037280115598000005,7,15,22,19,16,11
7087,31529131,0.19,0.0107447187381,327.6558,0.000688318112349,2.4174,1.0,1.0,0.002,0.02,-0.00122686424599,9,12,22,31,35,25
7088,79425422,0.19,0.0111358099345,327.6558,0.0005154764810080001,1.7357,1.0,1.0,0.002,0.025,-0.00371900148684,8,18,26,25,20,11
7089,90858843,0.19,0.0126290492671,327.6558,0.000643562166592,2.248,1.0,1.0,0.002,0.03,-0.00164759230763,8,19,34,34,21,13
7090,24650226,0.19,0.00787282635762,327.6558,0.00046167821477900007,1.5132,1.0,1.0,0.002,0.035,-0.00376427919384,5,9,13,26,15,6
7140,328266,0.2,0.0101327824471,327.6558,0.000640584916933,2.326,1.0,1.0,0.002,0.005,-0.00410405309508,5,26,32,33,26,11
7141,99770641,0.2,0.010444878605,327.6558,0.0006192038468019999,2.2042,1.0,1.0,0.002,0.01,-0.00413993454837,9,17,21,31,32,15
7142,83442038,0.2,0.00991890966201,327.6558,0.0006417782446189999,2.2738,1.0,1.0,0.002,0.015,-0.0028552770068800003,8,19,18,32,30,14
7143,55880327,0.2,0.00862048910448,327.6558,0.000534508060808,1.8016,1.0,1.0,0.002,0.02,-0.0032361304491500004,4,13,15,21,20,15
7144,5409859,0.2,0.0092898173682,327.6558,0.000497642978982,1.6491,1.0,1.0,0.002,0.025,-0.00428798360858,8,14,16,25,19,10
7145,29664468,0.2,0.00912693010731,327.6558,0.00051151895391,1.7242,1.0,1.0,0.002,0.03,-0.004694742183,8,13,20,25,20,12
7146,97626889,0.2,0.013694081879799999,327.6558,0.000733610598149,2.6436,1.0,1.0,0.002,0.035,-0.0020445476756,9,28,33,37,32,20
7196,13560997,0.15,0.0142861573149,327.6558,0.00047370794482,1.7055,1.0,1.0,0.002,0.005,-0.0040283424231300005,7,20,27,25,21,12
7197,42688482,0.15,0.017494843371700004,327.6558,0.0006789421421719998,2.5396,1.0,1.0,0.002,0.01,-7.81481546914e-05,9,25,38,42,28,18
7198,57661681,0.15,0.0086531584837,327.6558,0.000256110675598,0.7726,1.0,1.0,0.002,0.015,-0.0059964622538399995,6,7,12,10,6,7
7199,13176405,0.15,0.0104180045161,327.6558,0.00031163304787400003,0.9863,1.0,1.0,0.002,0.02,-0.00527418351144,6,13,16,12,11,6
7200,97084389,0.15,0.010467455137299998,327.6558,0.000460410469046,1.5975,1.0,1.0,0.002,0.025,-0.00230918170103,4,11,19,20,26,13
7201,1550345,0.15,0.00919549246448,327.6558,0.000288764012648,0.9185,1.0,1.0,0.002,0.03,-0.006205513618770001,4,11,10,13,10,8
7202,66484558,0.15,0.0139219855073,327.6558,0.00046707937281599993,1.6255,1.0,1.0,0.002,0.035,-0.0021712875056599996,7,14,18,24,15,10
7252,67788540,0.16,0.00954035367661,327.6558,0.00033077942147,1.0483,1.0,1.0,0.002,0.005,-0.005088778749310001,6,9,12,16,13,4
7253,14344402,0.16,0.0107155011767,327.6558,0.000407514455662,1.3543,1.0,1.0,0.002,0.01,-0.00393098715638,4,13,23,20,15,8
7254,13933595,0.16,0.0114369986734,327.6558,0.00045780601333800003,1.5523,1.0,1.0,0.002,0.015,-0.00274700072689,6,13,22,20,18,15
7255,76414281,0.16,0.00998706280471,327.6558,0.00033919675349799994,1.0931,1.0,1.0,0.002,0.02,-0.00530727327332,5,12,16,16,10,8
7256,66313238,0.16,0.0140952361354,327.6558,0.000463643343816,1.5964,1.0,1.0,0.002,0.025,-0.0034366313874899996,9,19,25,24,15,10
7257,20074595,0.16,0.014372215195299999,327.6558,0.000456001551633,1.5764,1.0,1.0,0.002,0.03,-0.00424002941863,9,17,22,24,15,11
7258,34969962,0.16,0.0122816868262,327.6558,0.0004260947770930001,1.4058,1.0,1.0,0.002,0.035,-0.00263363768829,7,15,21,16,15,10
7308,53264610,0.17,0.0162309831065,327.6558,0.000611981645734,2.2244,1.0,1.0,0.002,0.005,-0.0025801204504299997,9,26,32,28,30,12
7309,14340266,0.17,0.013783150268500001,327.6558,0.000530641709012,1.8435,1.0,1.0,0.002,0.01,-0.00237625742877,7,23,31,30,15,14
7310,38864043,0.17,0.0113863707559,327.6558,0.000493524476677,1.6874,1.0,1.0,0.002,0.015,-0.0025710706171,4,15,27,29,19,9
7311,41231227,0.17,0.015198731476,327.6558,0.00061259924515,2.1802,1.0,1.0,0.002,0.02,-0.0018281060402,9,19,25,30,28,20
7312,45573071,0.17,0.015319436636700002,327.6558,0.000633497257712,2.3017,1.0,1.0,0.002,0.025,-0.0026742926913999997,8,23,33,39,26,12
7313,42097252,0.17,0.015215428254100001,327.6558,0.000583873175377,2.0631,1.0,1.0,0.002,0.03,-0.0023437430359,9,22,31,29,20,13
7314,57914892,0.17,0.012306319924700002,327.6558,0.000498090278944,1.6647,1.0,1.0,0.002,0.035,-0.00180200063834,10,16,19,26,23,10
7364,34509554,0.18,0.0145089327774,327.6558,0.000608671010262,2.1471,1.0,1.0,0.002,0.005,-0.002123390104,10,24,32,32,22,14
7365,98090545,0.18,0.013777119001,327.6558,0.0005879457161819999,2.115,1.0,1.0,0.002,0.01,-0.00375819192928,9,19,33,29,21,15
7366,19138179,0.18,0.012090006106200002,327.6558,0.000573129795581,1.9494,1.0,1.0,0.002,0.015,-0.00128347149674,8,20,25,27,20,14
7367,23056297,0.18,0.013691606666800001,327.6558,0.0007574382715239998,2.7832,1.0,1.0,0.002,0.02,0.000119744389873,8,22,36,45,34,23
7368,78634137,0.18,0.010214325844799999,327.6558,0.00052897420818,1.8127,1.0,1.0,0.002,0.025,-0.0025069341678,5,14,22,21,22,15
7369,52893661,0.18,0.010408424696700001,327.6558,0.00046671242851099994,1.5901,1.0,1.0,0.002,0.03,-0.0051231292039,8,14,20,25,18,8
7370,21771416,0.18,0.0124715422753,327.6558,0.000462679559739,1.5615,1.0,1.0,0.002,0.035,-0.00459843600156,9,15,19,27,20,10
7420,57635711,0.19,0.0114893695361,327.6558,0.000575912247646,2.0456,1.0,1.0,0.002,0.005,-0.00429003689466,6,16,30,26,23,15
7421,60100979,0.19,0.0116838095554,327.6558,0.0007033024411649999,2.5303,1.0,1.0,0.002,0.01,-0.000625946032573,4,19,32,36,26,22
7422,97913440,0.19,0.011624085594200001,327.6558,0.00072091880259,2.5543,1.0,1.0,0.002,0.015,-0.000217832084157,9,22,27,35,32,22
7423,39827539,0.19,0.00943994800693,327.6558,0.000594809989316,2.0325,1.0,1.0,0.002,0.02,-0.0013735268288000001,7,14,17,27,23,15
7424,54171685,0.19,0.00887311544992,327.6558,0.00040851725203699995,1.3186,1.0,1.0,0.002,0.025,-0.0056501752647700005,7,12,17,18,15,7
7425,6302888,0.19,0.00901136154212,327.6558,0.000459353750375,1.5127,1.0,1.0,0.002,0.03,-0.0042988073462700005,5,15,18,19,15,11
7426,86671501,0.19,0.00906161968294,327.6558,0.0005342104326030001,1.859,1.0,1.0,0.002,0.035,-0.00376194711536,5,13,25,32,21,12
7476,81695124,0.2,0.00959837847847,327.6558,0.0006278671718180001,2.1882,1.0,1.0,0.002,0.005,-0.00275687312623,5,16,28,31,27,15
7477,29921317,0.2,0.009003170398160001,327.6558,0.00047284356073400006,1.5543,1.0,1.0,0.002,0.01,-0.00485407776784,7,14,17,20,17,7
7478,95078228,0.2,0.009731392636709999,327.6558,0.00047893642835800007,1.5857,1.0,1.0,0.002,0.015,-0.00525625291975,7,12,23,18,13,12
7479,12238075,0.2,0.00931116835544,327.6558,0.000571385457676,1.9605,1.0,1.0,0.002,0.02,-0.0035326250163100004,7,13,19,32,23,14
7480,78082855,0.2,0.008690773169370001,327.6558,0.0005532638716039999,1.8654,1.0,1.0,0.002,0.025,-0.00297114660845,6,14,18,24,23,13
7481,10012953,0.2,0.008921460882419999,327.6558,0.0006826845078719999,2.3847,1.0,1.0,0.002,0.03,-0.00112682932319,5,11,20,40,29,18
7482,94108902,0.2,0.010000830795,327.6558,0.0006420738056560001,2.248,1.0,1.0,0.002,0.035,-0.00240433985154,7,16,18,31,23,18
7532,25885830,0.15,0.011194598784100002,327.6558,0.00039746582023199995,1.3304,1.0,1.0,0.002,0.005,-0.00318542286936,9,10,18,21,15,7
7533,34360205,0.15,0.0102978755249,327.6558,0.000368226828909,1.1973,1.0,1.0,0.002,0.01,-0.0035982586884299997,6,10,20,17,13,9
7534,29806251,0.15,0.0118214924101,327.6558,0.00037630549725,1.2404,1.0,1.0,0.002,0.015,-0.00377977574622,6,11,20,17,15,5
7535,48930789,0.15,0.012576515745899998,327.6558,0.00042687106463800003,1.4542,1.0,1.0,0.002,0.02,-0.0031837211014100002,6,14,22,20,18,6
7536,77629760,0.15,0.0136811276634,327.6558,0.00037461833633099995,1.2597,1.0,1.0,0.002,0.025,-0.0049822442444099994,9,18,24,17,11,6
7537,45731022,0.15,0.0168946255853,327.6558,0.000553954613581,1.9917,1.0,1.0,0.002,0.03,-0.00154042896829,8,23,31,30,21,16
7538,89659222,0.15,0.014452694621500001,327.6558,0.000478939067296,1.6909999999999998,1.0,1.0,0.002,0.035,-0.0034729927512800003,8,17,30,26,18,9
7588,66262445,0.16,0.013014086529399999,327.6558,0.000592352170586,2.1281,1.0,1.0,0.002,0.005,-0.00116782561052,7,15,22,33,25,15
7589,11864025,0.16,0.011553648282399999,327.6558,0.00038041120070699994,1.2684,1.0,1.0,0.002,0.01,-0.0055298680408699995,7,14,19,17,12,10
7590,29516143,0.16,0.013319136231500002,327.6558,0.000408794296527,1.4205,1.0,1.0,0.002,0.015,-0.00619350475947,7,15,20,18,15,11
7591,45644806,0.16,0.0146389806354,327.6558,0.000544799786394,1.9654,1.0,1.0,0.002,0.02,-0.0029660685277600003,7,20,29,31,25,14
7592,41363681,0.16,0.0159021404248,327.6558,0.0005935716677389999,2.1195,1.0,1.0,0.002,0.025,-0.0010552902043099999,8,22,29,26,21,15
7593,66754039,0.16,0.012529276410100001,327.6558,0.00042484480020800003,1.4246,1.0,1.0,0.002,0.03,-0.0033475422029000004,8,18,25,20,14,11
7594,41881085,0.16,0.0132331654397,327.6558,0.00054892501799,1.9232,1.0,1.0,0.002,0.035,-8.63013616541e-05,8,15,28,25,25,13
7644,17419611,0.17,0.0167348170293,327.6558,0.000603559695564,2.1766,1.0,1.0,0.002,0.005,-0.00286819653423,11,25,29,36,25,10
7645,76790678,0.17,0.0119377009055,327.6558,0.000567128411135,1.9277,1.0,1.0,0.002,0.01,-0.000494615264291,6,13,24,30,22,14
7646,14889009,0.17,0.012035074649399999,327.6558,0.000564850128143,1.9401,1.0,1.0,0.002,0.015,-0.00058460811181,6,17,26,32,20,12
7647,32905203,0.17,0.0109660213469,327.6558,0.00045501533658399995,1.504,1.0,1.0,0.002,0.02,-0.00263175395738,6,15,15,24,19,10
7648,36651364,0.17,0.0122260800975,327.6558,0.000524397366356,1.8205,1.0,1.0,0.002,0.025,-0.0028233443891,6,15,27,24,23,11
7649,56084764,0.17,0.0155317559137,327.6558,0.0006888422933660001,2.4851,1.0,1.0,0.002,0.03,0.000235393672681,10,19,37,43,29,20
7650,90122903,0.17,0.0155548525691,327.6558,0.0005731279923069999,2.0632,1.0,1.0,0.002,0.035,-0.0033513947593,10,26,36,33,18,11
